label,text
0," Best city builder out there (until Cities: Skylines 2). So much to offer, especially with mods. Get lost in this amazing game."
2," The game is awesome, but has so much DLCs. I love the work of the team but think that DLCs must be cheaper."
0," best play high, i feel like a god and i dont know how to feel about it"
0, genre smashing game.
0, city game fun
0, Cities Skylines is soooo amazing i love it and has brought me many hours of happiness
0, It's really entertaining
0, i played for too long and i still can't make a good city.
0, I would highly recommend playing with a few mods on especially the ones who can help out with traffic and signage.
0, This game makes me want to run for mayor in real life.
0, Endless hours of peace and chaos.
0," This game is not for perfectionists because I have had my times of anger at not knowing how to handle heavy traffic, but it is definitely such an enjoyable game that can eat the hours away"
0,"It is not as easy as it looks and it might be needed to search online for a few tactics and how things work like trains and others if the pressure is a lot, but it is essentially a sandbox for your imagination in terms of city planning"
0, Super super good
0, very good yes yes
0, Very fun game for people who enjoy geography or are into cities and town development
0, It's very enjoyable and I recommend it for anyone
0," Pretty steep learning curve, but once you learn how the game works, it's pretty great"
0," Also, modding community is amazing and super active"
0, just wait for the next one lol
0, I like building cities: skylines and am looking forward to building cities: skylines 2.
0, last 3 years I started play this game now I can make money
0, My residents hate taxes more than living next to poop rivers. Very realistic
0, Don't start this game
0, It's too addicting
0," You may say you're only going to play for an hour before bed, next thing you know, the sun is coming up"
0," If you want that kind of addiction to game play for this little money, don't say you weren't warned"
0, obviously I recommend it... its my most played game... If you like city builders this is a must
0, FUn game but a little complicating sometime
0, try not to kill everyone
0, its pretty cool ig man idk
0," I have honestly no idea how I have the ability to review the game on Steam as I don't own it on steam (I own it on Epic Games as it was free there so there isn't really that much of a point in buying it here), but I can safely say that this game is amazing"
0," I have several hundreds of hours on the game (Again, different platform) and it genuinely just doesn't get boring"
0,"Then there's the mods, and oh boy are the mods good"
0," If you get bored of the game, try it with mods and trust me, you will find the game fun again"
0, There is no end to what the mods in this game can do
0,I absolutely cannot wait for Cities: Skylines 2
1, THE MAP EDITOR DONT WORK ANYMORE HOPEFULLY THE LAZY DEVELOPERS WILL FIX IT SOON IF YOU CREATE A MAP AND FINISH IT THEN START NEW GAME WITH IT THE MAP CRASHES AND YOU GET ERROR MESSAGES SAYING ERROR NBKGNBGJOBNGJBNBJGNBJGN HEY LAZY DEVELOPERS FIX THIS BUG
0, harder than sims. uses your brain. makes your pc literally a stove
1, Really Fun only downside is the sometimes glitchieness of landscaping
0, Allows loved playing the game!
0, i like to make canals going down hills with sewage dumps at the top so it becomes a sewer-slide
0, my dad plays it
0," Very fun, if it isn't fun for you, just download mods. Trust me."
0, I know I'm not alone in saying that City Skylines has been a great inspiration for me in studying road layouts and city design
0," The way this game hit the scene is nothing shy of historic, and I wouldn't be surprised if 20 years from now it will be common to hear traffic engineers talk about how it was City Skylines that sparked their interest in the field"
0, watch a few tutorials and your good to go
0, Cant have enough of this
0, The only game that makes you think about getting 64gb ram for your system.
0," Fun game, and it's even better with mods like move it and others."
0," Fits well into the ""oddly satisfying"" category"
0," It's not only building districts, but you build a whole city"
0," Sandbox/Unlimited funds makes funds easy if you're just wanting to build, which is what suits my fancy more"
0," Otherwise, it's fun to see the districsts build up and your city grow"
0, i like to terrorize my citizens
0," Nice game, nice mods"
0," It can be a little complicated first, it took me a while to understand that the tutorial it's in the game and it's teaching you every time you start a new world"
0, But it's kinda look a like IRL you can spend a good amount of time creating
0, I like playing cities alot
0, I have Cerebral Palsy and use a HeadMouse to work the computer
0, Its one of the few games that will work with my HeadMouse
0, Its hard finding games that I can play because I don't have use of my hands
0, I would recomme it to anyone with a disability
0, I JUST WANNA LIKE IT
0," My first city went bankrupt, the second was washed away by flood (don't ask), third drowned in sewage, my fourth and current city (as of this writing) is doing fine but city layout is horrible - traffic jams everywhere"
0, Good city building games and I can run it smoothly on mac
0," gud game, lacks the ability (without network anarchy mod) to build a road to hell"
0, lets me simulate the real experience of designing an urban sprawl hellscape and gaslight my residents into being happy
0," Excellent city-builder since Sim City went down the toilet ages agoBeware Paradox DLCificationExcited for the sequel, shut up and take my money though"
0, Colossal order releases a city-building simulator
0, Millions of copies sold
0," A couple of months later developer makes an announcement:""We are sorry, that we didn't include tunnels and European buildings in the initial release of the game"
0," Here, take them for free"""
0," I'm a 50-year-old gamer republican trump guy (fr fr on god) and I love playing this game and have come to understand the importance of good, efficient public transit and walkable cities"
0, hgmjf
0, Played the free weekend
0, Was only gonna play it to see if anything changed
0, Five hours later I looked up and realized it was dark out and I really needed to pee
0, This game is so soothingly addictive
0," Say's I played the game 16 hours, but I've not seen a single bit of it except the launcher"
1, Game freezes upon start up
0, I've done everything down to deleting and reinstalling the launcher
1, Steam is fraudulent and counted NON gameplay time as time so now I also get denied a refund because the game won't start and isn't even recording game time properly
0," Tbh, it's super sad"
0," I really wanted to play this game, but if it's not as simple as buy it, install, play you shouldn't be on the market"
0, It's called fraud
1, Unplayable for me
0, I've been trying to play this game for months using a very small amount of popular mods
1, I'll spend an hour trying to set up the game and it will crash 30 min into game-play
1, Bought a lot of DLC's at this point and I have not even been able to play the last two I bought
0, Can't wait for the sequel! I do wish there weren't so many DLCs. I wish there were a subscription model like with HOI4
0," Great game, even without the all of the DLCs which of course make the game better in my opinion."
0," Played for hours without realizing it, very satisfying trying to find balance."
0, Just a very relaxing and creative game
0, someone complained that the city had high tax rates so i bulldozed their house10/10 no one has complained ever since
0, Good and creative game
0, The first thing is the graphics are very good
0," Well, The game play will have you on the game for hours"
0, There is so much to do in this game you will not get bored with
0,I have made a number of different city though the years that I have been playing and it hasn't gotten old to me yet If you like managing and making a city the way you like
0, Bingo ! this game is for you
0," If you have ADHD, Good luck getting Lost in this game like i did <3"
0, extremly fun and a great game full of good things like healthcare police fire brigades and good looking lightning would recomend
0," This is an amazing game, it can be weird and glitchy but it creates it all the more fun."
0, The Only City Builder
0, I think it's a great game.The game has a lot of freedom.You can add any DLC you want.Free to build your own city.
0, I likes it a lot
0, 2nd best city game i love how not laggy it is
0, good game and good dlcs reccomed buying the industries dl very good
0, At this point this is a really badly built core of a game that relies too much on mods to get it into good working order
0, I'll wait for the sequel and hope it's not as shoddily built as this one
0, It's a great game and really fun
0, I wish the vanilla game came with better features so you don't have to use mods as much though
0, so nice watching the empty land turn into city of your design and trying to manage problems
0," I made my citizens adopt recycling (If you know, you know)"
0," SUPER GAME , BUT DLCs required to have more fun"
0, Very satisfying when u get to a point that organization pays off.
0, im a bad city planner but they all love me
0, It combines the scratch for my ADHD itch with Zen gardening
0, this game is so creative and cool
0, More addictive than cocaine
1, Cool Game. The medic stuff is buggy though.
0, Build your own city what could be more fun then that?! I recommend this game so much if you love building this is the game for you Im so Hooked on it i cant wait for the second one to come out!
0, it is soooo fun
4, Cities IMO has a steep learning curve but is heaps and bounds better than SimCity
4, With cities 2 coming out I would wait for that but great game
0," really fun game, runs realy well, and is super detailed"
4," In This Game,You Don't Make A Succesfull City The All The Time,And I Learned That Even When You Work Hard You Don't Make A Successfull Community Every Time"
4,"But,I Like A Good Challenge"
4,How About You?
0, Great City Builder
4, Fun game to kill time
4," Unlike most simulators, this game gives you a certain amount of difficulty"
4," Best advice, you don't need to cater to every single need of the residents, but always plan your city ahead before trouble comes in"
0, Really good game
0, What day is it?
4, I've had Cities from jump
4, I've always enjoyed it
4, I would recommend with some mods the base game does not have
4, Cities 2 is coming out in October
4, Maybe wait until then but the base game is cheap until the 13th
4, Buy
4, Enjoy until 2 comes out
4," Either way, I've loved this game"
4, I’ve been completely consumed by Cities: Skylines
4, It’s everything that SimCity should have been
4," There are massive maps, a simulation that appears to work very well, a great interface, lovely visuals, an editor and the ability to really mod the game properly"
4, the most infuriating game I've ever played-mods are always partially broken-traffic and pedestrians seem
4," floaty? They always float around the pathways and roads-the cars' bodyroll is severely dramatised-you can't place buildings by themselves, you have to make a residential/commercial/industrial zone and buildings get built just like that-cars don't need parking: cars just stop in the middle of the road (while blocking the rest of traffic), disappear and the passengers just walk off to where they want to go-the ""sound effects"" are VERY annoying: buildings constantly make these beep-boop sounds-the base game is so boring and empty"
4," You want to make a tram network? Well then you have to buy the Snowfall DLC! Oh, now you want more in-depth industry? Well, you have to buy the Industries DLC! What, now you want to build your own airport? WELL, now you have to buy the Airports DLC!-the chirper app is unecessary-there's always, ALWAYS, a demand for something: residential zoning, commercial zoning or industrial zoningI could go on and on for hours, but there's no point since this game is going to get abandoned once the sequel comes out anyway"
4,You want to play a real city builder? Buy Workers and Resources: Soviet Republic
4," It's a bit more expensive than C:S but it already has trams, trolleybuses, in-depth industry and demand, free-form airports and such"
4," It only has one DLC which is, actually, a fundraiser for Ukraine and includes some unique buildings and vehicles from Ukraine"
4,TL:DR: do not buy C:S
4," It's one of those game that you will binge for 10 to 15 hours straight, and then never play it again for months only to pick it up again"
0," great game,. just sucks il have to buy mods all over again. not good."
0, One of the best city builder game I have been played so Far
4," Please incorporate built-in fillers such as plazas, concrete, cobbles, asphalt, etc"
4,", and include the ability to modify the plaza of an existing building, At least do it for CS II"
4," In actual cities, you wouldn't find empty grass spaces between two high-rises"
4, Can see myself playing 500+ hours easily
4, Can't believe it took so long for me to play this perfect game
4, 5/5 Stars
4, Big expectations for the next title
0, This game rules if you like building and being rewarded for good management. If those aren't for you then I would skip it.
0, Never gets old.
4," If you like building games, this is one of the best"
4, Part 2 is dropping soon and I cannot wait
4, Must buy for anyone who likes to build
0, Good game experiences
0, The ultimate city building game.
0, I drowned a city in poop. Amazing game reccomend 10/10
0, nothing really bad to say
0, more addictive than tik tok
4," If you are into city building games, Cities: Skylines is a fantastic franchise that helps you build one from the ground up"
4," From managing roadways and transportation, to arranging different districts for your citizens, to building utilities, budgeting loans and taxes versus income earned, and overall just making sure that there's a balance between them all, Cities Skylines is a great way to practice how to build a good city"
4," There's design, there's practicality, there's the weather and climate factor, and a whole bunch of stuff in between"
4,"Hours of fun of just building and rebuilding, and imagining how to make the perfect city"
4," You have no idea how many hours you will spend in this game trying to figure out why the cars are so dumb, why people clog up specific subway stops, and how in the heck they use up so much water"
4,And you'll do it all without even noticing you're doing it
0, I have driven my city to near bankruptcy numerous times: I feel like the Big Guy back in 1999. I'm happy.
4, pretty fun once you get the hang of it
4," imo the basics and tutorial are a bit hard to understand for a newcomer, altho i might just be illiterate and or brain dead"
4," also y'all do know that there's other city planning techniques aside from the grid system, right?"
0," I'd reccomend it so much, i'd buy it for you"
0, It's the Simcity we always wanted. Best city builder ever made!!!
0, Anyone who likes builder games will love this one! Well worth the money!
4, Pretty broken on mac
4," Paradox launcher doesn't work, bypassing the launcher doesn't work either, since the game needs the launcher to update properly"
4, Don't buy if you have a mac
0, its goooood
4," In my humble opinion, this is one of the best games ever created"
4," Unlimited replay value due to mod support and one heck of a vanilla game that is flexible, yet well structured"
4, Excellent game that each of the DLCs has made better!
0," Simply put, the quintessential city building game."
1, Crashes all the time or doesn't work at all
0, cool game
0, This game slaps
0, I liked how you could build a city
0," It is a really good game, just have a movie on and take care of your cities hell yeah!"
0," It's a really fun game, I prefer playing with infinite money because I can fool around with things."
4," This is one of the best simulation games I've ever played and it the best city building game of all time (at the time I am posting this, Cities Skylines II comes out in October 2023)"
4," I highly recommend this game it to people, as long as they understand a few things"
4,DLCs- One big negative about this game is the large paywall for content
4," So many features of the game are held behind DLC, that you can't get the full experience without buying at least some of them"
4,Modding- Cities Skylines has the biggest modding community I've ever seen
4," I personally wouldn't play the game without some of the crucial mods, such as Traffic Manager, Fine Road Anarchy, and more"
4," Mods enhance the game by so much, its almost impossible to play without them"
4,"Efficiency & Performance- Because of the games age, this game does not run very well"
4," It's single threaded, meaning it will be bottle necked even on the best of computers"
4," Also, it eats ram like there is no tomorrow, especially if you have a lot of mods and assets"
4," Don't be fooled by the minimum requirements, you are going to need at least 16 gbs of ram to play"
4,"Learning curve- The game isn't super difficult, but it certainly isn't a walk in the park at first"
4," You will have to learn how to manage traffic, which is the main killer of cities"
4," There are plenty of solutions, such as public transport (DLC), walking paths, and better road networks, but you will have to test and experiment to succeed in this game"
4,"I could go on and on, but those are my main points"
4," So in conclusion, its a great game, and I recommend it to people if they understand the things above"
4, I love the game but strongly hate the publisher
4," If you are willing to buy the barebones of a game and then give them 150 € and more in addition, you will probably have a great time"
0," This Game Is fun tho but yeah,you know you need some decent set up for this game but it was worth it"
4, surely one of the best city builders out there
4, a lot of content and even more stuff from workshop
4, in my opinion DLCs are too expensive tho
4," The game's depth and enjoyable gameplay provide a fulfilling experience for city management enthusiasts, setting it apart from similar titles"
4," However, it's important to consider the role of downloadable content (DLC) in extending the game's lifespan and offering additional features"
4," Furthermore when considering the potential purchase of downloadable content (DLC) for the game, it's crucial to take a thoughtful approach"
4," Before diving into acquiring DLCs, it's important to reflect on your personal preferences, priorities, and budget"
4," Assess the specific content that the DLC offers and evaluate how it aligns with your gameplay desires and expectations, otherwise your gameplay will significantly handicapped"
0, citying skylining
0," Mesmerizing. Some gameplay issues, a bit of a early learning curve, but once you get it it's hard to stop playing."
0, Cities: Skylines is a great game and it is extremely addictive!
0, Best sucessor to Sim City 4 witch all mechanic and economics
0, love
4, Without a doubt one of the best City Builders of all time
4, The price is so reasonable for the amount of quality content you get both from the default game and from all the modders on the Steam workshop
4, I'm so looking forward to what new things will be released in the future for this game
4, The Developers also listen to their customers and have been adding more modding tools for us to use to create new assets for players
4, Thanks CO!
0, I like playing god
0, A very nice game to build citys and destroy them
0, This game really is the perfect squeal to SimCity
0, i liked the fact that has endless possibilities
4, Arguably the best city builder out there
4, The sheer amount of customisation and workshop items available means you can build anything from a village to a thriving metropolis
4, Definitely one to get if you are a city builder fan
4,Edit: I pretty much played nothing but this game for a good couple of years!
4, One of my residents started spouting some bourgeois ♥♥♥♥ about our region's farming industry via the in-game Twitter feed
4,"Fortunately, the game was able to immediately show me their whereabouts so I bulldozed their ♥♥♥♥♥♥♥ home and built a cow pasture on it"
2," Enjoyable game, totally worth the money, I wanna get more DLC's, the add so much to the game"
0, mantap bet dsikon 78 rebu
0, If you like City Builders then this is the king of them all.
4," Most complex and yet simple city builder out there!With loads of community assets and mods, and official DLC's this game can be played at any level"
0," Nothing much to it, this is the definitive civil engineering title."
0, Excellent. Addictive!
0, w
0, gud
0, check out the mod library for essential quality of life plugins: looking forward to the release of next version!
0, gnarly charlie
0, you can build city :D
0," Kind of fun, but gets repetitive quickly."
4, Great game - Even simply to pass the time
4, But also to allow your utmost creativity to flourish
4," Great game, worth the investment 100%"
0," Really fun, lots of options"
4, i cant even tell if this game is good beacsue when i try to start up the game it WON'T EVEN LOAD
4,fix this and i will give a thumbs up
0, I mostly liked the cities part but the skylines were okay too
4," Wondering if i can get any support, tried for 6 hours to get this working nobody will reply on anything"
4, when i try to launch the game i get exit code null and some waffle about c++ resomething or other
0," Trains, trams, bike lanes, all the public transport you wish your irl town had."
0," good game, very hard tho."
4, It's a game I bought many years ago
4," I bought it because I enjoy city-building games like this, and I haven't been disappointed"
4," You'll be perplexed by many things at first, and you'll simply want to check each of the things you can do with the game until you get to the point where you're watching people's videos on YT about how they're able to construct such interesting and awesome cities within the game"
0, Pretty fun and nice looking
0," Great game, bad DLC policy"
0, Fantastic!!!
0," very detailed, good game!"
0, God complex
0, I love the game its very fun (Tip for new players) Knock down peoples houses if they are complaining even the slightest
1, why my city skyline not working plz help
0, I'm sorry to all of the people that have lived in my cities
0, Very good. I like it. My dog likes it
0," i love it, i genuuinely feel like the council government of the city"
0, i blew up my city
0, fire game i came on it
0, fun to play when bored
4, Probably one of the best city building games on the market
4," It has its issues (don't ask about hydro mechanics), but for the most part it is a lot of fun and reminds me of the long ago Sim City days of the early 2000's"
4," In comparison to other city building games, this game is intended for you to build your own city, even if it occasionally lacks the designs or items you wish to incorporate within your city"
4," However, I recently discovered that a new one called ""Cities: Skylines II"" is on the way, so I'm looking forward to it and hoping that they will give me a discount because I'm a poor gamer"
0," great game all around, no serious issues i can think of other that than building upwards with terrain"
0, Amazing game with a lot of community and developer support -the amount of DLCs can be nauseating though-
0, Cities Skylines is a great game and I'm looking forward to the second one!
4," Super fun, preety easy to leran, try seeing the tutorial after you start developing your first city, for fun and more interesting gameplay"
4, hope you'll have fun playing the game as I did
4, I started two weeks ago and I love it
4, Good times for all of you !
0," Great game, everything is great"
0, I am obsessed
4," The game is the best of the type but they should update the engine, it's very outdated and makes the game feels very laggy despite the hardware resources being available"
4, I hope they do that in the form of an update (like the guys from Euro Truck do) and not as a new game
4," The community is amazing, they share all kinds of great mods and assets that keep evolving to make our gaming experience better"
4," While it says I have 400 hours or so, I actually have more than 4k hours since I played it from the time they released it but outside of steam"
4," I hope the devs don't give up on this game, we need that engine update :)"
0," Me happy, me get complaint from Sharon Peters, me sad, me find peters residence, me bulldoze peters residence, me happy"
0, I played it. I like it. I recommend it.
0, Was good at the start but became another Paradox dlc cash grab
4, Game provides many opportunities for creativity and fun
4, Wish more features were given for free and you didn't have to purchase every DLC
1, this version does not allow for mods.
0," I absolutely freaking love this game, it’s way better than simcity, just the graphics are amazing"
0, Nice To chill.It is fun to watch society burn
0, Uses a launcher that is slow and causes issues.
4, This is a MUST have game if you're into simulators
4, I put this game off for years and instead played SimCity and that was a mistake
4, The mods via workshop are so amazing and make the game that much more enjoyable
4,I've already pre-ordered Cities Skylines 2
4, There's no doubt in my mind it'll be a fantastic game
0, Is a fun game too try out but can be hard too.
0, wow so cool
0, Quite nice game.
4, Has a lot of variety in what you can do and you can make almost any choices you want
4, You control a whole city and it is fun but can become tedious
4, Also can be a little confusing
0," like SimCity4, but better UX"
0," This is the best city building game ever created. That being said, skip it for C:S 2"
0, Its difficult enough that you don't get bored within an hour.
0, my civilians drank their own poop
4," This game is addictive, super fun, and really well designed"
4," Cannot recommend enough if you enjoy city builder, strategy, or similar genres of games!"
4, I remember playing Sim City when I was a kid but their last iteration was complete garbage
4, In walks Cities Skylines like a breath of fresh air
4," The base game will give you days of entertainment but then with all the dlc and mods, there's so much to do"
4, I studied city planning in college and this is as close to that profession as I'll ever get
4," I can spend hours playing and when I'm done, there's a calming effect to the game"
4," I wasn't too keen on first because you couldn't have a farming community (which is the largest part of the United States) but after the industrial dlc, I'm completely satisfied"
4, I love spending hours building a city then I go to bed and plan out a campus or transportation system as I fall asleep
4," I play a ton of other games but when I can't decide what to play or nothing else sounds good, Cities Skylines is always my go-to"
4," The number of options for roads, paths, and buildings means you never get tired of the same building/road/path being built 1000 times in the same city"
4, I also like how you can expand into different areas of your choice as the city grows
4, It leaves the whole planning/simulation process up to the user
4," I can't wait for Citie Skylines 2 but unlike this game which will run on most computers, my fear is the sequel will need a boosted system to work"
4, I've run this game easily on the highest settings on a computer built in 2017
4," With After Dark released, I can finally make a legit review for Cities: Skylines"
4,"Cities is the most polished, realistic, best city building game I have ever played"
4," Coming from early SimCity games and then to Cities XL, I can say that C:SL is a very, very recommended game that I will always recommend to any person interested in these games"
4," I love city builders, and C:SL was amazing from the start"
4," Many features include budget management, detailed transportation info, and many options on roads and how you want to build your city"
4, You can expand your city limits and make your city thrive
4," With very little bugs and massive modding support, this game is the best of the best"
4,"Cities After Dark has made it so much better, with activity in your city slowing down (which in turn makes your economy slow down at night, adding a new challenge to the game), as night progresses"
4, Some parts in your districts can be set to accomidate night life to make even more money to compensate for the lost revenue
4," Taxi services, train lines, bus lines, and subways are options for public transportation"
4, Water and electricity management are vital to survive as a municipality
4, I love Cities: Skylines!
0, great game. I can’t wait for the sequel.
0, Spent 2000 of my 2022 hours played in the Workshop.
0, i would say yes but it gets boring really fast
0, Almost the ultimate city builder! Just play it.
0, grea
0, BEST CITY BUILDING GAME EVER!!!!
4, Bought game around Thanksgiving 2022
4, Played a little
4, The game was fun to play
4, Tried opening game in March 2023
4, Will not load
4, Why did Paradox break the game? They need to get their act together and fix it
4, Will not purchase Paradox products in the future
4, It is extremely annoying to see something that works fine one day suddenly not work at all
4, And what do they offer? A long list of items explaining how to fix it
4," And no, they did not work for me"
4, Waste of money
0," If you love watching your city grow, definitely give this game a play."
0, i am god
0," fun game, not enough houses"
4, Just anounce (or release) CS2 already instead this endless stream of bs DLCs
4, And fix the retarded traffic AI when you plan on releasiing the follow up
0, Best city building game though would buy right now(as of 7/12/23) due to CS 2 being only a few months away from release.
4," I have installed this game a few times on different computer setups, i5-8600k now on my 5800x3D on a 3090 video card, and it still crashes every time I try starting it"
4, Cannot recommend this game for it being un-playable on multiple computers
0, very gut game
4," The best in the business, soon to be replaced with its sequel"
4," Its hard to recommend this game knowing C:S II comes out in October, but I've put so much time into this game that I can't help but recommend it"
0, The amount of modding support in this game makes it possible to do practically anything.
0, 40 percent traffic flow
0, angsty teens must play
0, my citizens died because of poop in tap water
4, I started playing Cities back in 2016
4, Played 600+ hours in the last 7 years
4," If you're a simulation strategical creative micro-manager fanatic like me, this game is close to perfect"
4, Will absolutely be buying Cities Skylines II later this year
4, As well as every DLC I can get my hands on
4, What can I say? I will never get bored of being god-mode mayor
0, nice game. worth every penny spend.
0, Phenomenal game. Very fun. Strongly recommend!
0," Don't have a God complex, just be God"
1, game always crash when i open
0, Ah yes... I love Traffic Simulator!
0, To pass the time
0, yay
0, very enjoyable
0," The best city building simulator since Sim City 4. Hopefully, sequel will be on par if not better."
0," It's fun, innit?"
2, I wish you could build cities that weren't so car dependent
0, You can make poop lakes
4, this game is so fun i am actually adictid to the gameand its very fun for the pricebut i got it for 9$ but it usualy cost 30$but its good for the price
0, I accidentally left it open and now it says 200 hours
4, I spend way too many hours playing this game and generally enjoy it very much
4,"As far as city builders go, this is one of the best and , with mods, you can build and create cities of all size and class"
4,"I mentioned, ""With Mods"" as one of minor problems with the game seems to be it's reliance on Mods to fully enjoy and utilise the gameplay to its potential"
4,This isn't really a problem as there is more mods and user content available in the workshop to suit everybodys style of play (mostly)
4,"There's plenty of reviews stating all the glorious features etc etc players state this game has, and it is a great and enjoyable time waster :)I will point out some of the concerns I have with this game and unfortunately, these will probably be inherited with the new CS2 about to release"
4,DLC required
4, The basic game is almost unplayable on its own for anyone who wish to fully create a city or larger town with any form of style or features
4," Everything from the transport systems, parks, industrial and commercial, tourism, entertainment, etc etc etc beyond overly simplified tokens offered in the original, REQUIRES paid DLCs"
4," To buy the game atm with, what I'd call basic, required DLC still costs $150 to $220au and if you want the full experience then be prepared to shell out $400 to $500"
4, (For a 8 year old game
4,) Ouch!I expect the CS 2 will be even more expensive but thats another story
4,The other issue is performance
4," This game requires a generous amount of ram, 16GB min to 32gb if you plan to run too many DLCs and creator content"
4, I also needs a decent GPU with 8GB or more
4, Even then some systems will drop to 15 to 20 fps
4, On my current system I generally average around 50 to 80fps but my old system used to be 20 to 30
4," (I currently run AMD 7700X, 32GB and Radeon 6700XT"
4," Old system was an old intel 10700 32gb and Strix 2060 which ran okay but a bit choppy)Lastly, stability"
4, THe game has a tendency of crashing on a fairly regular time scale
4, A lot of this is from memory issues and certain addons
4, Even running no user addons can still cause some issues on smaller systems but a bulk of the problems are non updated addons
4, (Can't do much about that
4,")If you can afford the basic DLCs AND have a reasonable computer, and graphics card: AND can put up with the odd crash and loss of data: THEN I would highly recommend this game and be prepared to lose countless hours while diving headfirst in to this enthralling game"
4,"The only game so far I have found in the City builder type genre that come close to this would be the Workers and Resources: Soviet Republic, but more for the in depth realistic type players"
4,Cities Skyline is a good game as a whole
0, my time played speaks for itself
0, bad UI. not much fun. lags
0, this is a good game
0, Very in depth gameplay and great graphics.
0, I killed everyone in my city with sewage
0, It's very good in my experience and I like it so I'd say its a good game! Thanks Devs!
0, This game gave me severe Alzheimer's
0, fun gooddd!!!
4, It's pure zen
4,So satisfying and relaxing watching your city grow from tiny houses into towering skyscrapers
4," Once your city is big enough you can just sit back, marvel at your creation and watch the money roll on in"
4,There'll be that one resident who complains the taxes are too high
4,Bulldoze their house so they won't bother you anymore
4,"You own these streets, they just live here!"
0, It's a bit boring
0," Destroy, Build, Destroy"
0, I bulldozed an elementary school to make room for a highway.
0, By far the best city planning and building game. Can't wait for the second one.
0, Beautifully chaotic... A tragedy.
0, There is a steeper learning curve than most people let on but after learning the base game mechanic it can be so much fun.
0, Awesome city builder that took over the torch from Sim City 4
0, great game - can't wait for CS2
0," EA, you paying attention?"
0, SimCity but all grown up
4," paradox interactive launcher is the most pointless thing ever, who ever thought that was a good idea, please go eat a brick"
4,other than that - half decent game
4, (will update review to be decent when cims learn how to change lanes properly)
4," Very enjoyable, has many different elements to take care of"
4," I just wish you could have infinite districts of infinite city tiles, or at least a larger limit"
4, Though I can see why there is a limit
4," Easily the game I've spent the most time in, and I don't regret it"
4," If you are a fan of city-building games, Cities Skylines is a must-have"
