label;text
0;" Great game, but your city is doomed to die to the brain dead driving AI in this game, unless you install 10 different driving AI mods and spend 20 extra hours just planning roads."
0;" Cities: Skylines is a fun, challenging, yet relaxing game that can be played for hours and hours on end without any signs of bordem. I would highly recommend this game to anyone looking for a relaxed city building experience."
1;" when i want to re enter my saved game, it can not opened, says an error accured and nothing ."
0;" NO GAME COMPARES. Other than you know, but NOBODY does it better with the interface defaults. Beautiful and ROBUST engine and code make this a FOREVER GAME."
0;" Best city builder out there (until Cities: Skylines 2). So much to offer, especially with mods. Get lost in this amazing game."
2;" The game is awesome, but has so much DLCs. I love the work of the team but think that DLCs must be cheaper."
0;" best play high, i feel like a god and i dont know how to feel about it"
0; genre smashing game.
0; city game fun
0; Cities Skylines is soooo amazing i love it and has brought me many hours of happiness
0; It's really entertaining
0; i played for too long and i still can't make a good city.
0; I would highly recommend playing with a few mods on especially the ones who can help out with traffic and signage.
0; This game makes me want to run for mayor in real life.
0; Endless hours of peace and chaos.
0;" This game is not for perfectionists because I have had my times of anger at not knowing how to handle heavy traffic, but it is definitely such an enjoyable game that can eat the hours away.It is not as easy as it looks and it might be needed to search online for a few tactics and how things work like trains and others if the pressure is a lot, but it is essentially a sandbox for your imagination in terms of city planning. Super super good"
0; very good yes yes
0; Very fun game for people who enjoy geography or are into cities and town development. It's very enjoyable and I recommend it for anyone
0;" Pretty steep learning curve, but once you learn how the game works, it's pretty great. Also, modding community is amazing and super active."
0; just wait for the next one lol
0; I like building cities: skylines and am looking forward to building cities: skylines 2.
0; last 3 years I started play this game now I can make money
0; My residents hate taxes more than living next to poop rivers. Very realistic
0;" Don't start this game. It's too addicting. You may say you're only going to play for an hour before bed, next thing you know, the sun is coming up. If you want that kind of addiction to game play for this little money, don't say you weren't warned."
0; obviously I recommend it... its my most played game... If you like city builders this is a must
0; FUn game but a little complicating sometime
0; try not to kill everyone
0; its pretty cool ig man idk
0;" I have honestly no idea how I have the ability to review the game on Steam as I don't own it on steam (I own it on Epic Games as it was free there so there isn't really that much of a point in buying it here), but I can safely say that this game is amazing. I have several hundreds of hours on the game (Again, different platform) and it genuinely just doesn't get boring.Then there's the mods, and oh boy are the mods good. If you get bored of the game, try it with mods and trust me, you will find the game fun again. There is no end to what the mods in this game can do.I absolutely cannot wait for Cities: Skylines 2"
1; THE MAP EDITOR DONT WORK ANYMORE HOPEFULLY THE LAZY DEVELOPERS WILL FIX IT SOON IF YOU CREATE A MAP AND FINISH IT THEN START NEW GAME WITH IT THE MAP CRASHES AND YOU GET ERROR MESSAGES SAYING ERROR NBKGNBGJOBNGJBNBJGNBJGN HEY LAZY DEVELOPERS FIX THIS BUG
0; harder than sims. uses your brain. makes your pc literally a stove
1; Really Fun only downside is the sometimes glitchieness of landscaping
0; Allows loved playing the game!
0; i like to make canals going down hills with sewage dumps at the top so it becomes a sewer-slide
0; my dad plays it
0;" Very fun, if it isn't fun for you, just download mods. Trust me."
0;" I know I'm not alone in saying that City Skylines has been a great inspiration for me in studying road layouts and city design. The way this game hit the scene is nothing shy of historic, and I wouldn't be surprised if 20 years from now it will be common to hear traffic engineers talk about how it was City Skylines that sparked their interest in the field."
0; watch a few tutorials and your good to go
0; Cant have enough of this
0; The only game that makes you think about getting 64gb ram for your system.
0;" Fun game, and it's even better with mods like move it and others."
0;" Fits well into the ""oddly satisfying"" category. It's not only building districts, but you build a whole city. Sandbox/Unlimited funds makes funds easy if you're just wanting to build, which is what suits my fancy more. Otherwise, it's fun to see the districsts build up and your city grow."
0; i like to terrorize my citizens
0;" Nice game, nice mods"
0;" It can be a little complicated first, it took me a while to understand that the tutorial it's in the game and it's teaching you every time you start a new world. But it's kinda look a like IRL you can spend a good amount of time creating."
0; I like playing cities alot. I have Cerebral Palsy and use a HeadMouse to work the computer. Its one of the few games that will work with my HeadMouse. Its hard finding games that I can play because I don't have use of my hands. I would recomme it to anyone with a disability.
0; I JUST WANNA LIKE IT
0;" My first city went bankrupt, the second was washed away by flood (don't ask), third drowned in sewage, my fourth and current city (as of this writing) is doing fine but city layout is horrible - traffic jams everywhere."
0; Good city building games and I can run it smoothly on mac
0;" gud game, lacks the ability (without network anarchy mod) to build a road to hell"
0; lets me simulate the real experience of designing an urban sprawl hellscape and gaslight my residents into being happy
0;" Excellent city-builder since Sim City went down the toilet ages agoBeware Paradox DLCificationExcited for the sequel, shut up and take my money though"
0;" Colossal order releases a city-building simulator. Millions of copies sold. A couple of months later developer makes an announcement:""We are sorry, that we didn't include tunnels and European buildings in the initial release of the game. Here, take them for free""."
0;" I'm a 50-year-old gamer republican trump guy (fr fr on god) and I love playing this game and have come to understand the importance of good, efficient public transit and walkable cities"
0; hgmjf
0; Played the free weekend. Was only gonna play it to see if anything changed. Five hours later I looked up and realized it was dark out and I really needed to pee. This game is so soothingly addictive.
1;" Say's I played the game 16 hours, but I've not seen a single bit of it except the launcher. Game freezes upon start up. I've done everything down to deleting and reinstalling the launcher. Steam is fraudulent and counted NON gameplay time as time so now I also get denied a refund because the game won't start and isn't even recording game time properly. Tbh, it's super sad. I really wanted to play this game, but if it's not as simple as buy it, install, play you shouldn't be on the market. It's called fraud."
1; Unplayable for me. I've been trying to play this game for months using a very small amount of popular mods. I'll spend an hour trying to set up the game and it will crash 30 min into game-play. Bought a lot of DLC's at this point and I have not even been able to play the last two I bought.
0; Can't wait for the sequel! I do wish there weren't so many DLCs. I wish there were a subscription model like with HOI4
0;" Great game, even without the all of the DLCs which of course make the game better in my opinion."
0;" Played for hours without realizing it, very satisfying trying to find balance."
0; Just a very relaxing and creative game
0; someone complained that the city had high tax rates so i bulldozed their house10/10 no one has complained ever since
0; Good and creative game
0;" The first thing is the graphics are very good. Well, The game play will have you on the game for hours. There is so much to do in this game you will not get bored with.I have made a number of different city though the years that I have been playing and it hasn't gotten old to me yet If you like managing and making a city the way you like. Bingo ! this game is for you."
0;" If you have ADHD, Good luck getting Lost in this game like i did <3"
0; extremly fun and a great game full of good things like healthcare police fire brigades and good looking lightning would recomend
0;" This is an amazing game, it can be weird and glitchy but it creates it all the more fun."
0; The Only City Builder
0; I think it's a great game.The game has a lot of freedom.You can add any DLC you want.Free to build your own city.
0; I likes it a lot
0; 2nd best city game i love how not laggy it is
0; good game and good dlcs reccomed buying the industries dl very good
0; At this point this is a really badly built core of a game that relies too much on mods to get it into good working order. I'll wait for the sequel and hope it's not as shoddily built as this one.
0; It's a great game and really fun. I wish the vanilla game came with better features so you don't have to use mods as much though.
0; so nice watching the empty land turn into city of your design and trying to manage problems
0;" I made my citizens adopt recycling (If you know, you know)"
0;" SUPER GAME , BUT DLCs required to have more fun"
0; Very satisfying when u get to a point that organization pays off.
0; im a bad city planner but they all love me
0; It combines the scratch for my ADHD itch with Zen gardening
0; this game is so creative and cool
0; More addictive than cocaine
1; Cool Game. The medic stuff is buggy though.
0; Build your own city what could be more fun then that?! I recommend this game so much if you love building this is the game for you Im so Hooked on it i cant wait for the second one to come out!
0; it is soooo fun
0; Cities IMO has a steep learning curve but is heaps and bounds better than SimCity. With cities 2 coming out I would wait for that but great game.
0;" really fun game, runs realy well, and is super detailed"
0;" In This Game,You Don't Make A Succesfull City The All The Time,And I Learned That Even When You Work Hard You Don't Make A Successfull Community Every Time.But,I Like A Good Challenge.How About You?"
0; Great City Builder
0;" Fun game to kill time. Unlike most simulators, this game gives you a certain amount of difficulty. Best advice, you don't need to cater to every single need of the residents, but always plan your city ahead before trouble comes in."
0; Really good game
0; What day is it?
0;" I've had Cities from jump. I've always enjoyed it. I would recommend with some mods the base game does not have. Cities 2 is coming out in October. Maybe wait until then but the base game is cheap until the 13th. Buy. Enjoy until 2 comes out. Either way, I've loved this game."
0;" I’ve been completely consumed by Cities: Skylines.. It’s everything that SimCity should have been.. There are massive maps, a simulation that appears to work very well, a great interface, lovely visuals, an editor and the ability to really mod the game properly.."
1;" the most infuriating game I've ever played-mods are always partially broken-traffic and pedestrians seem... floaty? They always float around the pathways and roads-the cars' bodyroll is severely dramatised-you can't place buildings by themselves, you have to make a residential/commercial/industrial zone and buildings get built just like that-cars don't need parking: cars just stop in the middle of the road (while blocking the rest of traffic), disappear and the passengers just walk off to where they want to go-the ""sound effects"" are VERY annoying: buildings constantly make these beep-boop sounds-the base game is so boring and empty. You want to make a tram network? Well then you have to buy the Snowfall DLC! Oh, now you want more in-depth industry? Well, you have to buy the Industries DLC! What, now you want to build your own airport? WELL, now you have to buy the Airports DLC!-the chirper app is unecessary-there's always, ALWAYS, a demand for something: residential zoning, commercial zoning or industrial zoningI could go on and on for hours, but there's no point since this game is going to get abandoned once the sequel comes out anyway.You want to play a real city builder? Buy Workers and Resources: Soviet Republic. It's a bit more expensive than C:S but it already has trams, trolleybuses, in-depth industry and demand, free-form airports and such. It only has one DLC which is, actually, a fundraiser for Ukraine and includes some unique buildings and vehicles from Ukraine.TL:DR: do not buy C:S."
0;" It's one of those game that you will binge for 10 to 15 hours straight, and then never play it again for months only to pick it up again."
0;" great game,. just sucks il have to buy mods all over again. not good."
0; One of the best city builder game I have been played so Far
2;" Please incorporate built-in fillers such as plazas, concrete, cobbles, asphalt, etc., and include the ability to modify the plaza of an existing building, At least do it for CS II. In actual cities, you wouldn't find empty grass spaces between two high-rises."
0; Can see myself playing 500+ hours easily. Can't believe it took so long for me to play this perfect game. 5/5 Stars. Big expectations for the next title.
0; This game rules if you like building and being rewarded for good management. If those aren't for you then I would skip it.
0; Never gets old.
0;" If you like building games, this is one of the best. Part 2 is dropping soon and I cannot wait. Must buy for anyone who likes to build."
0; Good game experiences
0; The ultimate city building game.
0; I drowned a city in poop. Amazing game reccomend 10/10
0; nothing really bad to say
0; more addictive than tik tok
0;" If you are into city building games, Cities: Skylines is a fantastic franchise that helps you build one from the ground up. From managing roadways and transportation, to arranging different districts for your citizens, to building utilities, budgeting loans and taxes versus income earned, and overall just making sure that there's a balance between them all, Cities Skylines is a great way to practice how to build a good city. There's design, there's practicality, there's the weather and climate factor, and a whole bunch of stuff in between.Hours of fun of just building and rebuilding, and imagining how to make the perfect city."
0;" You have no idea how many hours you will spend in this game trying to figure out why the cars are so dumb, why people clog up specific subway stops, and how in the heck they use up so much water.And you'll do it all without even noticing you're doing it."
0; I have driven my city to near bankruptcy numerous times: I feel like the Big Guy back in 1999. I'm happy.
0;" pretty fun once you get the hang of it. imo the basics and tutorial are a bit hard to understand for a newcomer, altho i might just be illiterate and or brain dead. also y'all do know that there's other city planning techniques aside from the grid system, right?"
0;" I'd reccomend it so much, i'd buy it for you"
0; It's the Simcity we always wanted. Best city builder ever made!!!
0; Anyone who likes builder games will love this one! Well worth the money!
1;" Pretty broken on mac. Paradox launcher doesn't work, bypassing the launcher doesn't work either, since the game needs the launcher to update properly. Don't buy if you have a mac."
0; its goooood
0;" In my humble opinion, this is one of the best games ever created. Unlimited replay value due to mod support and one heck of a vanilla game that is flexible, yet well structured. Excellent game that each of the DLCs has made better!"
0;" Simply put, the quintessential city building game."
1; Crashes all the time or doesn't work at all
0; cool game
0; This game slaps
0; I liked how you could build a city
0;" It is a really good game, just have a movie on and take care of your cities hell yeah!"
0;" It's a really fun game, I prefer playing with infinite money because I can fool around with things."
0;" This is one of the best simulation games I've ever played and it the best city building game of all time (at the time I am posting this, Cities Skylines II comes out in October 2023). I highly recommend this game it to people, as long as they understand a few things.DLCs- One big negative about this game is the large paywall for content. So many features of the game are held behind DLC, that you can't get the full experience without buying at least some of them.Modding- Cities Skylines has the biggest modding community I've ever seen. I personally wouldn't play the game without some of the crucial mods, such as Traffic Manager, Fine Road Anarchy, and more. Mods enhance the game by so much, its almost impossible to play without them.Efficiency & Performance- Because of the games age, this game does not run very well. It's single threaded, meaning it will be bottle necked even on the best of computers. Also, it eats ram like there is no tomorrow, especially if you have a lot of mods and assets. Don't be fooled by the minimum requirements, you are going to need at least 16 gbs of ram to play.Learning curve- The game isn't super difficult, but it certainly isn't a walk in the park at first. You will have to learn how to manage traffic, which is the main killer of cities. There are plenty of solutions, such as public transport (DLC), walking paths, and better road networks, but you will have to test and experiment to succeed in this game.I could go on and on, but those are my main points. So in conclusion, its a great game, and I recommend it to people if they understand the things above."
0;" I love the game but strongly hate the publisher. If you are willing to buy the barebones of a game and then give them 150 € and more in addition, you will probably have a great time."
0;" This Game Is fun tho but yeah,you know you need some decent set up for this game but it was worth it"
0; surely one of the best city builders out there. a lot of content and even more stuff from workshop. in my opinion DLCs are too expensive tho
0;" The game's depth and enjoyable gameplay provide a fulfilling experience for city management enthusiasts, setting it apart from similar titles. However, it's important to consider the role of downloadable content (DLC) in extending the game's lifespan and offering additional features. Furthermore when considering the potential purchase of downloadable content (DLC) for the game, it's crucial to take a thoughtful approach. Before diving into acquiring DLCs, it's important to reflect on your personal preferences, priorities, and budget. Assess the specific content that the DLC offers and evaluate how it aligns with your gameplay desires and expectations, otherwise your gameplay will significantly handicapped."
0; citying skylining
0;" Mesmerizing. Some gameplay issues, a bit of a early learning curve, but once you get it it's hard to stop playing."
0; Cities: Skylines is a great game and it is extremely addictive!
0; Best sucessor to Sim City 4 witch all mechanic and economics
0; love
0; Without a doubt one of the best City Builders of all time. The price is so reasonable for the amount of quality content you get both from the default game and from all the modders on the Steam workshop. I'm so looking forward to what new things will be released in the future for this game. The Developers also listen to their customers and have been adding more modding tools for us to use to create new assets for players. Thanks CO!
0; I like playing god
0; A very nice game to build citys and destroy them
0; This game really is the perfect squeal to SimCity
0; i liked the fact that has endless possibilities
0; Arguably the best city builder out there. The sheer amount of customisation and workshop items available means you can build anything from a village to a thriving metropolis. Definitely one to get if you are a city builder fan.Edit: I pretty much played nothing but this game for a good couple of years!
0;" One of my residents started spouting some bourgeois ♥♥♥♥ about our region's farming industry via the in-game Twitter feed.Fortunately, the game was able to immediately show me their whereabouts so I bulldozed their ♥♥♥♥♥♥♥ home and built a cow pasture on it."
2;" Enjoyable game, totally worth the money, I wanna get more DLC's, the add so much to the game"
0; mantap bet dsikon 78 rebu
0; If you like City Builders then this is the king of them all.
0;" Most complex and yet simple city builder out there!With loads of community assets and mods, and official DLC's this game can be played at any level"
0;" Nothing much to it, this is the definitive civil engineering title."
0; Excellent. Addictive!
0; w
0; gud
0; check out the mod library for essential quality of life plugins: looking forward to the release of next version!
0; gnarly charlie
0; you can build city :D
0;" Kind of fun, but gets repetitive quickly."
0;" Great game - Even simply to pass the time. But also to allow your utmost creativity to flourish. Great game, worth the investment 100%."
0;" Really fun, lots of options"
1; i cant even tell if this game is good beacsue when i try to start up the game it WON'T EVEN LOAD.fix this and i will give a thumbs up
0; I mostly liked the cities part but the skylines were okay too
1;" Wondering if i can get any support, tried for 6 hours to get this working nobody will reply on anything. when i try to launch the game i get exit code null and some waffle about c++ resomething or other."
0;" Trains, trams, bike lanes, all the public transport you wish your irl town had."
0;" good game, very hard tho."
0;" It's a game I bought many years ago. I bought it because I enjoy city-building games like this, and I haven't been disappointed. You'll be perplexed by many things at first, and you'll simply want to check each of the things you can do with the game until you get to the point where you're watching people's videos on YT about how they're able to construct such interesting and awesome cities within the game."
0; Pretty fun and nice looking
0;" Great game, bad DLC policy"
0; Fantastic!!!
0;" very detailed, good game!"
0; God complex
0; I love the game its very fun (Tip for new players) Knock down peoples houses if they are complaining even the slightest
1; why my city skyline not working plz help
0; I'm sorry to all of the people that have lived in my cities
0; Very good. I like it. My dog likes it
0;" i love it, i genuuinely feel like the council government of the city"
0; i blew up my city
0; fire game i came on it
0; fun to play when bored
0;" Probably one of the best city building games on the market. It has its issues (don't ask about hydro mechanics), but for the most part it is a lot of fun and reminds me of the long ago Sim City days of the early 2000's."
0;" In comparison to other city building games, this game is intended for you to build your own city, even if it occasionally lacks the designs or items you wish to incorporate within your city. However, I recently discovered that a new one called ""Cities: Skylines II"" is on the way, so I'm looking forward to it and hoping that they will give me a discount because I'm a poor gamer."
0;" great game all around, no serious issues i can think of other that than building upwards with terrain"
0; Amazing game with a lot of community and developer support -the amount of DLCs can be nauseating though-
0; Cities Skylines is a great game and I'm looking forward to the second one!
0;" Super fun, preety easy to leran, try seeing the tutorial after you start developing your first city, for fun and more interesting gameplay. hope you'll have fun playing the game as I did. I started two weeks ago and I love it. Good times for all of you !"
0;" Great game, everything is great"
0; I am obsessed
2;" The game is the best of the type but they should update the engine, it's very outdated and makes the game feels very laggy despite the hardware resources being available. I hope they do that in the form of an update (like the guys from Euro Truck do) and not as a new game. The community is amazing, they share all kinds of great mods and assets that keep evolving to make our gaming experience better. While it says I have 400 hours or so, I actually have more than 4k hours since I played it from the time they released it but outside of steam. I hope the devs don't give up on this game, we need that engine update :)"
0;" Me happy, me get complaint from Sharon Peters, me sad, me find peters residence, me bulldoze peters residence, me happy"
0; I played it. I like it. I recommend it.
0; Was good at the start but became another Paradox dlc cash grab
2; Game provides many opportunities for creativity and fun. Wish more features were given for free and you didn't have to purchase every DLC
1; this version does not allow for mods.
0;" I absolutely freaking love this game, it’s way better than simcity, just the graphics are amazing"
0; Nice To chill.It is fun to watch society burn
0; Uses a launcher that is slow and causes issues.
0; This is a MUST have game if you're into simulators. I put this game off for years and instead played SimCity and that was a mistake. The mods via workshop are so amazing and make the game that much more enjoyable.I've already pre-ordered Cities Skylines 2. There's no doubt in my mind it'll be a fantastic game.
0; Is a fun game too try out but can be hard too.
0; wow so cool
0; Quite nice game.
0; Has a lot of variety in what you can do and you can make almost any choices you want. You control a whole city and it is fun but can become tedious. Also can be a little confusing
0;" like SimCity4, but better UX"
0;" This is the best city building game ever created. That being said, skip it for C:S 2"
0; Its difficult enough that you don't get bored within an hour.
0; my civilians drank their own poop
0;" This game is addictive, super fun, and really well designed. Cannot recommend enough if you enjoy city builder, strategy, or similar genres of games!"
0;" I remember playing Sim City when I was a kid but their last iteration was complete garbage. In walks Cities Skylines like a breath of fresh air. The base game will give you days of entertainment but then with all the dlc and mods, there's so much to do. I studied city planning in college and this is as close to that profession as I'll ever get. I can spend hours playing and when I'm done, there's a calming effect to the game. I wasn't too keen on first because you couldn't have a farming community (which is the largest part of the United States) but after the industrial dlc, I'm completely satisfied. I love spending hours building a city then I go to bed and plan out a campus or transportation system as I fall asleep. I play a ton of other games but when I can't decide what to play or nothing else sounds good, Cities Skylines is always my go-to. The number of options for roads, paths, and buildings means you never get tired of the same building/road/path being built 1000 times in the same city. I also like how you can expand into different areas of your choice as the city grows. It leaves the whole planning/simulation process up to the user. I can't wait for Citie Skylines 2 but unlike this game which will run on most computers, my fear is the sequel will need a boosted system to work. I've run this game easily on the highest settings on a computer built in 2017"
0;" With After Dark released, I can finally make a legit review for Cities: Skylines.Cities is the most polished, realistic, best city building game I have ever played. Coming from early SimCity games and then to Cities XL, I can say that C:SL is a very, very recommended game that I will always recommend to any person interested in these games. I love city builders, and C:SL was amazing from the start. Many features include budget management, detailed transportation info, and many options on roads and how you want to build your city. You can expand your city limits and make your city thrive. With very little bugs and massive modding support, this game is the best of the best.Cities After Dark has made it so much better, with activity in your city slowing down (which in turn makes your economy slow down at night, adding a new challenge to the game), as night progresses. Some parts in your districts can be set to accomidate night life to make even more money to compensate for the lost revenue. Taxi services, train lines, bus lines, and subways are options for public transportation. Water and electricity management are vital to survive as a municipality. I love Cities: Skylines!"
0; great game. I can’t wait for the sequel.
0; Spent 2000 of my 2022 hours played in the Workshop.
0; i would say yes but it gets boring really fast
0; Almost the ultimate city builder! Just play it.
0; grea
0; BEST CITY BUILDING GAME EVER!!!!
1;" Bought game around Thanksgiving 2022. Played a little. The game was fun to play. Tried opening game in March 2023. Will not load. Why did Paradox break the game? They need to get their act together and fix it. Will not purchase Paradox products in the future. It is extremely annoying to see something that works fine one day suddenly not work at all. And what do they offer? A long list of items explaining how to fix it. And no, they did not work for me. Waste of money."
0;" If you love watching your city grow, definitely give this game a play."
0; i am god
0;" fun game, not enough houses"
2; Just anounce (or release) CS2 already instead this endless stream of bs DLCs. And fix the retarded traffic AI when you plan on releasiing the follow up.
0; Best city building game though would buy right now(as of 7/12/23) due to CS 2 being only a few months away from release.
1;" I have installed this game a few times on different computer setups, i5-8600k now on my 5800x3D on a 3090 video card, and it still crashes every time I try starting it. Cannot recommend this game for it being un-playable on multiple computers."
0; very gut game
0;" The best in the business, soon to be replaced with its sequel. Its hard to recommend this game knowing C:S II comes out in October, but I've put so much time into this game that I can't help but recommend it."
0; The amount of modding support in this game makes it possible to do practically anything.
0; 40 percent traffic flow
0; angsty teens must play
0; my citizens died because of poop in tap water
0;" I started playing Cities back in 2016. Played 600+ hours in the last 7 years. If you're a simulation strategical creative micro-manager fanatic like me, this game is close to perfect. Will absolutely be buying Cities Skylines II later this year. As well as every DLC I can get my hands on. What can I say? I will never get bored of being god-mode mayor."
0; nice game. worth every penny spend.
0; Phenomenal game. Very fun. Strongly recommend!
0;" Don't have a God complex, just be God"
1; game always crash when i open
0; Ah yes... I love Traffic Simulator!
0; To pass the time
0; yay
0; very enjoyable
0;" The best city building simulator since Sim City 4. Hopefully, sequel will be on par if not better."
0;" It's fun, innit?"
2; I wish you could build cities that weren't so car dependent
0; You can make poop lakes
0; this game is so fun i am actually adictid to the gameand its very fun for the pricebut i got it for 9$ but it usualy cost 30$but its good for the price.
0; I accidentally left it open and now it says 200 hours
0;" I spend way too many hours playing this game and generally enjoy it very much.As far as city builders go, this is one of the best and , with mods, you can build and create cities of all size and class.I mentioned, ""With Mods"" as one of minor problems with the game seems to be it's reliance on Mods to fully enjoy and utilise the gameplay to its potential.This isn't really a problem as there is more mods and user content available in the workshop to suit everybodys style of play (mostly).There's plenty of reviews stating all the glorious features etc etc players state this game has, and it is a great and enjoyable time waster :)I will point out some of the concerns I have with this game and unfortunately, these will probably be inherited with the new CS2 about to release.DLC required. The basic game is almost unplayable on its own for anyone who wish to fully create a city or larger town with any form of style or features. Everything from the transport systems, parks, industrial and commercial, tourism, entertainment, etc etc etc beyond overly simplified tokens offered in the original, REQUIRES paid DLCs. To buy the game atm with, what I'd call basic, required DLC still costs $150 to $220au and if you want the full experience then be prepared to shell out $400 to $500. (For a 8 year old game.) Ouch!I expect the CS 2 will be even more expensive but thats another story.The other issue is performance. This game requires a generous amount of ram, 16GB min to 32gb if you plan to run too many DLCs and creator content. I also needs a decent GPU with 8GB or more. Even then some systems will drop to 15 to 20 fps. On my current system I generally average around 50 to 80fps but my old system used to be 20 to 30. (I currently run AMD 7700X, 32GB and Radeon 6700XT. Old system was an old intel 10700 32gb and Strix 2060 which ran okay but a bit choppy)Lastly, stability. THe game has a tendency of crashing on a fairly regular time scale. A lot of this is from memory issues and certain addons. Even running no user addons can still cause some issues on smaller systems but a bulk of the problems are non updated addons. (Can't do much about that.)If you can afford the basic DLCs AND have a reasonable computer, and graphics card: AND can put up with the odd crash and loss of data: THEN I would highly recommend this game and be prepared to lose countless hours while diving headfirst in to this enthralling game.The only game so far I have found in the City builder type genre that come close to this would be the Workers and Resources: Soviet Republic, but more for the in depth realistic type players.Cities Skyline is a good game as a whole."
0; my time played speaks for itself
0; bad UI. not much fun. lags
0; this is a good game
0; Very in depth gameplay and great graphics.
0; I killed everyone in my city with sewage
0; It's very good in my experience and I like it so I'd say its a good game! Thanks Devs!
0; This game gave me severe Alzheimer's
0; fun gooddd!!!
0;" It's pure zen.So satisfying and relaxing watching your city grow from tiny houses into towering skyscrapers. Once your city is big enough you can just sit back, marvel at your creation and watch the money roll on in.There'll be that one resident who complains the taxes are too high.Bulldoze their house so they won't bother you anymore.You own these streets, they just live here!"
0; It's a bit boring
0;" Destroy, Build, Destroy"
0; I bulldozed an elementary school to make room for a highway.
0; By far the best city planning and building game. Can't wait for the second one.
0; Beautifully chaotic... A tragedy.
0; There is a steeper learning curve than most people let on but after learning the base game mechanic it can be so much fun.
0; Awesome city builder that took over the torch from Sim City 4
0; great game - can't wait for CS2
0;" EA, you paying attention?"
0; SimCity but all grown up
0;" paradox interactive launcher is the most pointless thing ever, who ever thought that was a good idea, please go eat a brick.other than that - half decent game. (will update review to be decent when cims learn how to change lanes properly)"
0;" Very enjoyable, has many different elements to take care of. I just wish you could have infinite districts of infinite city tiles, or at least a larger limit. Though I can see why there is a limit. Easily the game I've spent the most time in, and I don't regret it."
0;" If you are a fan of city-building games, Cities Skylines is a must-have. It is a game that will keep you hooked for hours as you watch your city grow and evolve."
0; I bought this game when back on 03/15/15 or just five days after the game was released onto Steam and I literally played for hours without end. I will soon average almost 200 hours of this game per year. This is one of the best investments I made back in the early days of this game. This is still one of my favorite games and the developers keep creating quality downloadable content. I will always continue to play this game. 
0; i literally upgrade my pc for this game
2;" Cities Skylines is what Sim City (2013) should have been. I'm trying to think of a downside besides the fact the there's not a Gold Edition [Edit 2/2017] YES THERE IS YEAH --out that bundles all of the expansions into a single game.--Build a city and manage traffic from the ground up, master the joy of constructing blocks, roads, interchanges, you name it. Balance power, services, education, pollution, everything you know a good City Builder needs.Then realize it's 3am and you have work in the morning."
0; love the detail you can go into when making your city. BEST city builder game ever played
1;" So the game used to work, but the broke it. Now there is a launcher and a new EULA and you can't even accept it. Game just crashes."
0;" BUILD CITY, HAVE FUN."
0; noice.
